"voterbase_id","score"
"MO-6823877",0.85874192
"MO-6823914",0.91263974
"MO-6824101",0.3063018
"MO-6824386",0.72953674
"MO-6824707",0.91103596
"MO-6824804",0.57798293
"MO-6824915",0.75514561
"MO-6825349",0.990014732
"MO-6825526",0.967765983
"MO-6825603",0.965776935
"MO-6825700",0.97083714
"MO-6825768",0.86482261
"MO-6825944",0.2044709
"MO-6826020",0.7580864
"MO-6826692",0.56739983
"MO-6826736",0.68214846
"MO-6826744",0.4792435
"MO-6826880",0.984448435
"MO-6827019",0.91395912
"MO-6827190",0.74460036
"MO-6827489",0.40639234
"MO-6827534",0.77730297
"MO-6827652",0.83427121
"MO-6827674",0.46755195
"MO-6827806",0.2321914
"MO-6828065",0.2902485
"MO-6828378",0.34172815
"MO-6828562",0.89181635
"MO-6828648",0.917421445
"MO-6829326",0.93507794
"MO-6829404",0.06615835
"MO-6829727",0.1896946
"MO-6829777",0.84376292
"MO-6829982",0.72098416
"MO-6830013",0.14842236
"MO-6830446",0.0540226
"MO-6830512",0.08937407
"MO-6830539",0.68644416
"MO-6830752",0.9187591
"MO-6830810",0.03472215
"MO-6830995",0.0993737
"MO-6831061",0.0845263
"MO-6831110",0.62650275
"MO-6831174",0.942403797
"MO-6831229",0.993627435
"MO-6831607",0.71112478
"MO-6831897",0.955732126
"MO-6832028",0.98304007
"MO-6832106",0.2194583
"MO-6832269",0.9934770223
"MO-6832336",0.56348094
"MO-6832510",0.62373742
"MO-6832556",0.982419841
"MO-6832643",0.1592726
"MO-6832866",0.2042457
"MO-6832877",0.917940035
"MO-6832909",0.970768834
"MO-6833344",0.78140709
"MO-6833506",0.971766489
"MO-6833545",0.963242758
"MO-6833720",0.984114867
"MO-6833763",0.984824346
"MO-6833885",0.51205346
"MO-6834192",0.937881656
"MO-6834506",0.976847809
"MO-6834760",0.0644207
"MO-6834785",0.1537815
"MO-6834968",0.21858835
"MO-6835084",0.12937355
"MO-6835237",0.65877262
"MO-6835300",0.7378503
"MO-6835482",0.0334458
"MO-6835483",0.985565225
"MO-6835576",0.75625594
"MO-6835699",0.72593385
"MO-6835992",0.65590566
"MO-6836316",0.87749361
"MO-6836437",0.22322696
"MO-6836504",0.07691693
"MO-6836521",0.10833734
"MO-6836576",0.60900277
"MO-6836630",0.9403694
"MO-6836684",0.75500351
"MO-6836723",0.93119214
"MO-6836859",0.4433651
"MO-6836965",0.73140624
"MO-6837048",0.993385018
"MO-6837218",0.68604094
"MO-6837264",0.987875936
"MO-6837446",0.81503537
"MO-6837634",0.677776
"MO-6837809",0.71019676
"MO-6837971",0.398908
"MO-6838016",0.5965003
"MO-6838154",0.73591557
"MO-6838875",0.863725
"MO-6839136",0.85377067
"MO-6839147",0.943943582
"MO-6839150",0.54402146
"MO-6839246",0.19576746
"MO-6839995",0.83712223
"MO-6840109",0.09734225
"MO-6840116",0.1865362
"MO-6840272",0.962381978
"MO-6840414",0.982914114
"MO-6840438",0.987739718
"MO-6840460",0.37140566
"MO-6840492",0.8668653
"MO-6840527",0.3020673
"MO-6840943",0.81768216
"MO-6841454",0.974583281
"MO-6841563",0.1046618
"MO-6841929",0.83920106
"MO-6842189",0.08060205
"MO-6842489",0.77414759
"MO-6842758",0.60372138
"MO-6842898",0.1261885
"MO-6842913",0.95839622
"MO-6843113",0.953362502
"MO-6843171",0.88627486
"MO-6843264",0.3416157
"MO-6843522",0.962521352
"MO-6843645",0.876968436
"MO-6843671",0.984177062
"MO-6843736",0.9930437086
"MO-6843832",0.27024317
"MO-6844337",0.81480952
"MO-6844452",0.93316518
"MO-6844559",0.76342085
"MO-6844886",0.93556149
"MO-6845229",0.982208846
"MO-6845370",0.988667626
"MO-6846130",0.29136133
"MO-6846291",0.83479007
"MO-6846992",0.1145241
"MO-6847268",0.958801687
"MO-6847327",0.85395414
"MO-6847345",0.992951513
"MO-6847561",0.1238637
"MO-6847746",0.981743693
"MO-6847960",0.993664309
"MO-6848050",0.975765873
"MO-6848124",0.60842994
"MO-6848156",0.5448017
"MO-6848193",0.79003118
"MO-6848195",0.987376098
"MO-6848448",0.1132595
"MO-6848449",0.06211036
"MO-6848565",0.39171386
"MO-6848961",0.90192713
"MO-6849061",0.74428746
"MO-6849129",0.80171117
"MO-6849498",0.9120387
"MO-6849546",0.937913578
"MO-6849615",0.76818621
"MO-6849824",0.970277907
"MO-6850309",0.958651774
"MO-6850636",0.3817407
"MO-6851161",0.97789102
"MO-6851382",0.86360155
"MO-6851423",0.0240353
"MO-6851492",0.963419907
"MO-6851652",0.79689226
"MO-6852194",0.91457787
"MO-6852340",0.88510853
"MO-6852843",0.1630736
"MO-6853400",0.39169604
"MO-6854265",0.0596023
"MO-6854555",0.1944174
"MO-6854626",0.970854431
"MO-6854687",0.04074657
"MO-6855150",0.26401424
"MO-6855189",0.91930218
"MO-6855198",0.221139
"MO-6855276",0.978123186
"MO-6855304",0.48272264
"MO-6855800",0.48242706
"MO-6856041",0.9003667
"MO-6856046",0.992320936
"MO-6856073",0.86941333
"MO-6856263",0.95584859
"MO-6856412",0.7490871
"MO-6856946",0.3620791
"MO-6857062",0.2090837
"MO-6857077",0.980500443
"MO-6857632",0.990704885
"MO-6857850",0.966030363
"MO-6858287",0.59626842
"MO-6858401",0.31225735
"MO-6858739",0.0484899
"MO-6858753",0.55808207
"MO-6859088",0.5648957
"MO-6859196",0.98030515
"MO-6859506",0.979337392
"MO-6860028",0.0488679400000001
"MO-6860562",0.71895328
"MO-6861050",0.3307545
"MO-6861144",0.945727438
"MO-6861187",0.1643994
"MO-6861311",0.947084557
"MO-6861503",0.4922023
"MO-6861512",0.66941455
"MO-6861551",0.8120258
"MO-6861556",0.33787286
"MO-6862007",0.4408323
"MO-6862205",0.0844418
"MO-6862401",0.994891484
"MO-6862685",0.43125075
"MO-6862813",0.982479202
"MO-6863208",0.972492388
"MO-6863227",0.0943404
"MO-6863292",0.03401387
"MO-6863601",0.94041461
"MO-6863606",0.9135975
"MO-6863748",0.965428177
"MO-6864295",0.70664725
"MO-6864642",0.89767949
"MO-6864720",0.945320778
"MO-6864732",0.38496697
"MO-6864810",0.90179633
"MO-6865045",0.2447961
"MO-6865062",0.887767345
"MO-6865211",0.91247079
"MO-6865427",0.59768814
"MO-6866210",0.081117
"MO-6866377",0.1753543
"MO-6866552",0.16279024
"MO-6866606",0.24393874
"MO-6866654",0.81092776
"MO-6866713",0.891072355
"MO-6866930",0.958987296
"MO-6867180",0.1219181
"MO-6867573",0.55395174
"MO-6867773",0.45851314
"MO-6867862",0.954911407
"MO-6868218",0.078263
"MO-6868445",0.0699224
"MO-6868466",0.96902101
"MO-6868832",0.18315977
"MO-6869111",0.0626713
"MO-6869367",0.75170748
"MO-6869454",0.68138656
"MO-6869584",0.914815456
"MO-6870016",0.27812266
"MO-6870167",0.67580348
"MO-6870289",0.88238688
"MO-6870299",0.934431925
"MO-6870444",0.0655185
"MO-6870535",0.9964707573
"MO-6870681",0.09044427
"MO-6870993",0.88040129
"MO-6871214",0.10684425
"MO-6871224",0.31880105
"MO-6871276",0.93405492
"MO-6871379",0.942704905
"MO-6871493",0.4958603
"MO-6871603",0.3878952
"MO-6872073",0.85658257
"MO-6872457",0.87088358
"MO-6872538",0.4596904
"MO-6872701",0.90073948
"MO-6872864",0.05262655
"MO-6873023",0.85468847
"MO-6873048",0.2706437
"MO-6873169",0.876229025
"MO-6873734",0.91153951
"MO-6874028",0.66572738
"MO-6874379",0.0289392000000001
"MO-6874397",0.05078614
"MO-6874575",0.986889448
"MO-6874609",0.4798045
"MO-6874820",0.990338292
"MO-6875150",0.06783205
"MO-6875533",0.88396528
"MO-6875985",0.5376218
"MO-6876098",0.8597918
"MO-6876273",0.46165
"MO-6876315",0.81563929
"MO-6876543",0.63516814
"MO-6876545",0.56382307
"MO-6876633",0.992497614
"MO-6876713",0.71020165
"MO-6876856",0.83875029
"MO-6876993",0.0337566
"MO-6877076",0.0805963
"MO-6877225",0.53145504
"MO-6877339",0.0109624
"MO-6877629",0.7503037
"MO-6877739",0.89552482
"MO-6877764",0.08078086
"MO-6877896",0.66961575
"MO-6878083",0.91910652
"MO-6878979",0.6815575
"MO-6878988",0.91370826
"MO-6879104",0.31714183
"MO-6879364",0.88559948
"MO-6879571",0.23969054
"MO-6879616",0.0452617
"MO-6879841",0.77748594
"MO-6879875",0.969535513
"MO-6879886",0.65796983
"MO-6879949",0.0542057
"MO-6880523",0.0815886
"MO-6880709",0.02254134
"MO-6880743",0.07138884
"MO-6880877",0.8710308
"MO-6881190",0.93041465
"MO-6881256",0.20344716
"MO-6881274",0.7311544
"MO-6881333",0.80972606
"MO-6881948",0.939833257
"MO-6882348",0.74953395
"MO-6882586",0.986397308
"MO-6882653",0.987947469
"MO-6883229",0.0571918
"MO-6883237",0.3511188
"MO-6883549",0.888326876
"MO-6883570",0.31328547
"MO-6883595",0.2018127
"MO-6884148",0.76312736
"MO-6884156",0.12508947
"MO-6884227",0.05860597
"MO-6884295",0.77867934
"MO-6885168",0.975142503
"MO-6885198",0.7529946
"MO-6885355",0.29977316
"MO-6885542",0.85472608
"MO-6885706",0.39577144
"MO-6885741",0.83063018
"MO-6885779",0.893968485
"MO-6885967",0.30774486
"MO-6885986",0.85946213
"MO-6886402",0.22953486
"MO-6886544",0.92716745
"MO-6886567",0.81195118
"MO-6886626",0.985467766
"MO-6887026",0.88608876
"MO-6887116",0.118123
"MO-6887232",0.878327124
"MO-6887739",0.991646126
"MO-6887912",0.90499769
"MO-6887959",0.38056624
"MO-6888079",0.08811784
"MO-6888240",0.176056
"MO-6888337",0.0236693
"MO-6888339",0.988002182
"MO-6888442",0.83051248
"MO-6888972",0.6846878
"MO-6889168",0.5707744
"MO-6889842",0.82154213
"MO-6889887",0.79724705
"MO-6889891",0.963860568
"MO-6889893",0.17508036
"MO-6889952",0.2346494
"MO-6890365",0.951111864
"MO-6890376",0.91790988
"MO-6890457",0.988492839
"MO-6891050",0.927851036
"MO-6891546",0.1497004
"MO-6891761",0.23160964
"MO-6891840",0.94085102
"MO-6891877",0.86429632
"MO-6892189",0.63301846
"MO-6892235",0.980065191
"MO-6892503",0.982655117
"MO-6892954",0.63119894
"MO-6893073",0.53090733
"MO-6893075",0.973303296
"MO-6893208",0.344992
"MO-6893732",0.978550022
"MO-6894141",0.969462547
"MO-6894144",0.81747304
"MO-6894175",0.95719668
"MO-6894176",0.911546774
"MO-6894253",0.91360278
"MO-6894305",0.96514278
"MO-6895080",0.71102026
"MO-6895119",0.915866785
"MO-6895336",0.93104271
"MO-6895435",0.4597804
"MO-6895442",0.4750337
"MO-6896041",0.76027429
"MO-6896432",0.0262563
"MO-6896593",0.87041487
"MO-6896616",0.82541864
"MO-6896735",0.61518383
"MO-6897061",0.93002233
"MO-6897292",0.90686248
"MO-6897350",0.74674642
"MO-6897667",0.49711394
"MO-6897680",0.39848214
"MO-6897775",0.06238675
"MO-6898105",0.56926212
"MO-6899183",0.82923165
"MO-6899429",0.48386645
"MO-6899452",0.910732254
"MO-6899738",0.53259945
"MO-6899761",0.941644885
"MO-6899813",0.955099817
"MO-6900529",0.81563225
"MO-6900584",0.19657886
"MO-6900786",0.84815075
"MO-6901166",0.92782775
"MO-6901241",0.28595096
"MO-6901344",0.89820522
"MO-6901508",0.9481183
"MO-6901758",0.7538126
"MO-6901862",0.5896273
"MO-6902118",0.011336
"MO-6902226",0.96694407
"MO-6902642",0.98355275
"MO-6902798",0.9955969346
"MO-6902802",0.0498386
"MO-6903223",0.985679671
"MO-6903275",0.52274853
"MO-6903348",0.70381084
"MO-6903754",0.3398954
"MO-6903796",0.4300185
"MO-6903822",0.977783695
"MO-6903898",0.48989785
"MO-6904059",0.978482703
"MO-6904129",0.47927904
"MO-6904445",0.20800006
"MO-6904550",0.45201427
"MO-6904872",0.79819046
"MO-6905055",0.45543015
"MO-6905673",0.05342054
"MO-6905707",0.956830464
"MO-6906012",0.68277982
"MO-6906108",0.1137881
"MO-6906952",0.7670063
"MO-6907204",0.4156735
"MO-6907432",0.2658585
"MO-6907637",0.40612113
"MO-6907675",0.986211847
"MO-6907743",0.84164265
"MO-6907835",0.88791961
"MO-6908165",0.988666772
"MO-6908916",0.88983705
"MO-6909037",0.131813
"MO-6909232",0.0764733
"MO-6909250",0.953781262
"MO-6909493",0.91108888
"MO-6909523",0.94571867
"MO-6909776",0.84242465
"MO-6910276",0.0342142
"MO-6910379",0.83835098
"MO-6910736",0.22728455
"MO-6910742",0.3101036
"MO-6911177",0.82376891
"MO-6911490",0.28533536
"MO-6911564",0.967091657
"MO-6911678",0.45112574
"MO-6912100",0.906330146
"MO-6912152",0.92633918
"MO-6912820",0.84950101
"MO-6912887",0.4477513
"MO-6913082",0.0445838
"MO-6913326",0.30747473
"MO-6913621",0.908991866
"MO-6913691",0.70695606
"MO-6914147",0.53240076
"MO-6914157",0.67082623
"MO-6914959",0.93849892
"MO-6914966",0.96075799
"MO-6914985",0.986904895
"MO-6915062",0.0866461
"MO-6915296",0.92222506
"MO-6916056",0.0860234
"MO-6916192",0.84896743
"MO-6916258",0.2828157
"MO-6916412",0.81728643
"MO-6916830",0.80734167
"MO-6916971",0.91310678
"MO-6917027",0.53828174
"MO-6917080",0.28960764
"MO-6917171",0.4372371
"MO-6917243",0.77376053
"MO-6917286",0.42621917
"MO-6917290",0.67248344
"MO-6917295",0.3199961
"MO-6917461",0.30291456
"MO-6917543",0.06953937
"MO-6917873",0.59222972
"MO-6918011",0.927077524
"MO-6918066",0.90224428
"MO-6918141",0.54215178
"MO-6918195",0.43774194
"MO-6918853",0.70711517
"MO-6918942",0.41323256
"MO-6918960",0.26790506
"MO-6919066",0.91431568
"MO-6919147",0.0258188
"MO-6919179",0.76817578
"MO-6919266",0.79136607
"MO-6919372",0.9347092
"MO-6919540",0.83387631
"MO-6919630",0.946260184
"MO-6919813",0.6063735
"MO-6919840",0.8050109
"MO-6919884",0.86321856
"MO-6920257",0.903682984
"MO-6920339",0.5324965
"MO-6920450",0.92954301
"MO-6920618",0.58584648
"MO-6921097",0.43417567
"MO-6921166",0.984970915
"MO-6921523",0.0465248
"MO-6921649",0.15224063
"MO-6921700",0.2776667
"MO-6921704",0.2555573
"MO-6921765",0.0117522
"MO-6922088",0.13096255
"MO-6922451",0.2794259
"MO-6922684",0.90442337
"MO-6922743",0.80406
"MO-6923054",0.54505178
"MO-6923290",0.75392841
"MO-6923425",0.28200704
"MO-6923665",0.0327385
"MO-6923840",0.993721235
"MO-6923902",0.985235533
"MO-6923968",0.98001569
"MO-6923996",0.9932418424
"MO-6924132",0.891960666
"MO-6924321",0.1925264
"MO-6924387",0.978609752
"MO-6924403",0.87597944
"MO-6924432",0.992121445
"MO-6925295",0.5745698
"MO-6925721",0.1850768
"MO-6925759",0.94430071
"MO-6925774",0.10122186
"MO-6925878",0.79594237
"MO-6925908",0.01550907
"MO-6926164",0.1603279
"MO-6926297",0.89684962
"MO-6926403",0.3573601
"MO-6926411",0.0803186
"MO-6926982",0.16916424
"MO-6927008",0.15945786
"MO-6927808",0.991258274
"MO-6928246",0.43910754
"MO-6928260",0.13518775
"MO-6928879",0.303515
"MO-6929234",0.0415180000000001
"MO-6929327",0.0189092
"MO-6929431",0.86868586
"MO-6929560",0.11260873
"MO-6929611",0.9652549
"MO-6929748",0.89453663
"MO-6930212",0.1018442
"MO-6930223",0.5153248
"MO-6930394",0.955760248
"MO-6930441",0.79077859
"MO-6930514",0.945722263
"MO-6930562",0.977988215
"MO-6930581",0.91544655
"MO-6930933",0.07969445
"MO-6931011",0.51211387
"MO-6931026",0.76905334
"MO-6931326",0.1615896
"MO-6931337",0.0335174
"MO-6931722",0.995213351
"MO-6931865",0.957087986
"MO-6931952",0.2115599
"MO-6932133",0.6518846
"MO-6932180",0.86629435
"MO-6932296",0.947271973
"MO-6932335",0.946187258
"MO-6932521",0.84679253
"MO-6932615",0.1687633
"MO-6932940",0.990241822
"MO-6933171",0.163815
"MO-6933270",0.0556984
"MO-6933325",0.2764224
"MO-6933439",0.13278896
"MO-6933494",0.0445763
"MO-6933836",0.64511025
"MO-6934078",0.04484814
"MO-6934453",0.02613604
"MO-6934530",0.17442596
"MO-6934866",0.2093682
"MO-6934999",0.60968095
"MO-6935099",0.23423934
"MO-6935399",0.69491407
"MO-6935726",0.8211672
"MO-6935820",0.86779332
"MO-6935912",0.62001127
"MO-6935997",0.35257643
"MO-6936298",0.05136013
"MO-6936346",0.92230959
"MO-6936485",0.89477527
"MO-6936567",0.0351137500000001
"MO-6936752",0.76381202
"MO-6937025",0.3115371
"MO-6937053",0.78656277
"MO-6937301",0.91818324
"MO-6937572",0.03249097
"MO-6937618",0.67172906
"MO-6937724",0.1989707
"MO-6938027",0.0111279
"MO-6938158",0.1440058
"MO-6938369",0.24388146
"MO-6938377",0.2356609
"MO-6938401",0.0617123
"MO-6938542",0.16670257
"MO-6938922",0.1867975
"MO-6939001",0.2706816
"MO-6939394",0.1764234
"MO-6939441",0.2650142
"MO-6939494",0.75813155
"MO-6939503",0.2788529
"MO-6939583",0.20805246
"MO-6939592",0.85844053
"MO-6939722",0.956388295
"MO-6939802",0.1303369
"MO-6939963",0.90181933
"MO-6939980",0.7386025
"MO-6940354",0.198812
"MO-6940406",0.931512326
"MO-6940565",0.55742568
"MO-6940649",0.95669114
"MO-6940658",0.964457583
"MO-6940699",0.16470283
"MO-6940805",0.3766109
"MO-6940872",0.1256778
"MO-6941453",0.2630097
"MO-6941543",0.11680865
"MO-6941672",0.13806385
"MO-6941944",0.986294313
"MO-6942019",0.17480534
"MO-6942025",0.05609876
"MO-6942075",0.85968491
"MO-6942145",0.902420685
"MO-6942500",0.56556296
"MO-6942606",0.1857787
"MO-6942933",0.94602807
"MO-6943640",0.350624
"MO-6944003",0.990553159
"MO-6944139",0.71413448
"MO-6944278",0.85984437
"MO-6944415",0.989164685
"MO-6944651",0.90904757
"MO-6945209",0.973085748
"MO-6945290",0.46660537
"MO-6945588",0.06134665
"MO-6945753",0.67451018
"MO-6946240",0.0864311
"MO-6946255",0.0545513
"MO-6946458",0.73938358
"MO-6946592",0.6358139
"MO-6946727",0.976628983
"MO-6947351",0.961464737
"MO-6947594",0.1894192
"MO-6947620",0.4234549
"MO-6947697",0.75416638
"MO-6947925",0.984356908
"MO-6948164",0.08120936
"MO-6948223",0.69450447
"MO-6948231",0.4373696
"MO-6948740",0.09969455
"MO-6949213",0.981308917
"MO-6949509",0.00472355000000002
"MO-6949535",0.75226681
"MO-6949598",0.8754268
"MO-6949725",0.904142514
"MO-6950119",0.88505465
"MO-6950174",0.89744262
"MO-6950202",0.2357383
"MO-6950333",0.84318139
"MO-6950454",0.943068113
"MO-6950874",0.9925962496
"MO-6950907",0.79769136
"MO-6950936",0.8025269
"MO-6951062",0.93612615
"MO-6951384",0.892694004
"MO-6951957",0.6805848
"MO-6952184",0.40086627
"MO-6952305",0.36890924
"MO-6952315",0.05204666
"MO-6952475",0.10802615
"MO-6952743",0.43167096
"MO-6952905",0.977023348
"MO-6952960",0.95252564
"MO-6953331",0.63799083
"MO-6954159",0.2802298
"MO-6954199",0.3548792
"MO-6954474",0.7626892
"MO-6954713",0.64239147
"MO-6954787",0.08831954
"MO-6955120",0.84303962
"MO-6955319",0.6178072
"MO-6955355",0.964425
"MO-6955365",0.32328904
"MO-6955448",0.0532805
"MO-6955710",0.70711905
"MO-6955829",0.94380902
"MO-6955874",0.2320894
"MO-6955958",0.988274434
"MO-6956406",0.979454743
"MO-6956424",0.1512863
"MO-6956501",0.1173949
"MO-6956553",0.8575192
"MO-6956668",0.86928035
"MO-6956852",0.76131214
"MO-6956997",0.3364742
"MO-6957571",0.06935054
"MO-6957812",0.0349738000000001
"MO-6957901",0.54035515
"MO-6958043",0.81654969
"MO-6958441",0.28023714
"MO-6958605",0.80205187
"MO-6958811",0.5027874
"MO-6958895",0.972306505
"MO-6959326",0.6008419
"MO-6959488",0.939069718
"MO-6959697",0.6973776
"MO-6959721",0.0152806
"MO-6960535",0.995299132
"MO-6960680",0.80991238
"MO-6960862",0.7319584
"MO-6960912",0.43126106
"MO-6961024",0.76218176
"MO-6961089",0.942014217
"MO-6961254",0.77595931
"MO-6961286",0.56523877
"MO-6961698",0.48272806
"MO-6962042",0.11689156
"MO-6962067",0.79553594
"MO-6962072",0.900712796
"MO-6962439",0.968555037
"MO-6962476",0.64136973
"MO-6962776",0.29057187
"MO-6962871",0.4262791
"MO-6963158",0.92641677
"MO-6963179",0.984964942
"MO-6963618",0.79695177
"MO-6964021",0.94644999
"MO-6964624",0.2940899
"MO-6964706",0.88735769
"MO-6965221",0.78651881
"MO-6965232",0.90673425
"MO-6965281",0.0539368
"MO-6965585",0.968374398
"MO-6965792",0.811105
"MO-6965865",0.1005372
"MO-6965918",0.05322057
"MO-6965926",0.1274478
"MO-6966090",0.3061845
"MO-6966152",0.964823514
"MO-6966347",0.23463184
"MO-6966530",0.36932385
"MO-6966531",0.4923304
"MO-6966815",0.15625423
"MO-6966933",0.96602667
"MO-6967193",0.990079073
"MO-6967356",0.50767946
"MO-6967467",0.45722544
"MO-6967681",0.44913685
"MO-6967942",0.694914
"MO-6968079",0.4833585
"MO-6968666",0.4328438
"MO-6968840",0.25214624
"MO-6968896",0.978610491
"MO-6968999",0.85024595
"MO-6969086",0.89095699
"MO-6969675",0.1080574
"MO-6970172",0.75720598
"MO-6970362",0.482757
"MO-6970433",0.01180667
"MO-6970793",0.07398266
"MO-6970884",0.68972322
"MO-6971182",0.02159667
"MO-6971251",0.2536474
"MO-6971356",0.1663872
"MO-6971402",0.0221224
"MO-6971984",0.73901933
"MO-6972126",0.970646312
"MO-6972293",0.0799675
"MO-6972436",0.0253902
"MO-6972522",0.0440821
"MO-6972763",0.0726444
"MO-6972813",0.5144136
"MO-6972848",0.67980775
"MO-6972959",0.2696573
"MO-6973056",0.3784657
"MO-6973091",0.07589483
"MO-6973427",0.8703849
"MO-6973734",0.892107084
"MO-6973938",0.0812342
"MO-6974048",0.02937514
"MO-6974533",0.84852709
"MO-6974627",0.28862816
"MO-6974779",0.929507695
"MO-6975270",0.886210255
"MO-6975278",0.33746994
"MO-6975299",0.0748221
"MO-6975488",0.04325324
"MO-6975771",0.94292203
"MO-6975789",0.89362525
"MO-6975915",0.92542822
"MO-6976136",0.2581432
"MO-6976229",0.78338304
"MO-6976291",0.80926856
"MO-6976387",0.0576081
"MO-6976399",0.61810702
"MO-6976516",0.0763563
"MO-6976609",0.77595524
"MO-6976618",0.75983034
"MO-6976977",0.4554297
"MO-6977058",0.0114275
"MO-6977448",0.67898858
"MO-6977682",0.69402406
"MO-6977850",0.59894308
"MO-6978202",0.3491471
"MO-6978303",0.76949814
"MO-6979053",0.03611237
"MO-6979064",0.876737945
"MO-6979557",0.1650381
"MO-6979980",0.33175915
"MO-6979993",0.56496108
"MO-6980722",0.1532215
"MO-6980905",0.42325693
"MO-6981018",0.0669954
"MO-6981126",0.90106032
"MO-6981310",0.03696156
"MO-6981414",0.2690735
"MO-6982077",0.0899165
"MO-6982284",0.3113079
"MO-6982307",0.0776869
"MO-6982343",0.00487689999999996
"MO-6982512",0.97711341
"MO-6982731",0.16554785
"MO-6982905",0.0565299
"MO-6983081",0.2612587
"MO-6983244",0.12849236
"MO-6983304",0.1051126
"MO-6983425",0.10446346
"MO-6983653",0.57505167
"MO-6984218",0.0225975
"MO-6984613",0.7459866
"MO-6984846",0.1072252
"MO-6984886",0.00531833999999998
"MO-6985048",0.0850659
"MO-6985155",0.03435194
"MO-6985358",0.11231303
"MO-6985420",0.949460026
"MO-6986022",0.31995624
"MO-6986063",0.55633104
"MO-6986317",0.4353569
"MO-6986326",0.3708012
"MO-6986392",0.2463094
"MO-6986460",0.0782555
"MO-6986670",0.63471997
"MO-6986678",0.30562365
"MO-6986999",0.03192335
"MO-6987007",0.1827843
"MO-6987331",0.7403307
"MO-6987816",0.93244433
"MO-6987960",0.32309765
"MO-6988013",0.990195164
"MO-6988102",0.72434676
"MO-6988328",0.50863218
"MO-6988599",0.95351341
"MO-6988664",0.05597234
"MO-6988846",0.3478093
"MO-6989342",0.0262311
"MO-6989390",0.2127211
"MO-6989620",0.73199764
"MO-6989965",0.3177207
"MO-6990144",0.0276381999999999
"MO-6990252",0.3146183
"MO-6990399",0.26118386
"MO-6990839",0.1528624
"MO-6990981",0.26939446
"MO-6991250",0.2421402
"MO-6991286",0.03225344
"MO-6991799",0.67968428
"MO-6991835",0.2027689
"MO-6991851",0.4186849
"MO-6992072",0.01660895
"MO-6992337",0.3939953
"MO-6992699",0.1837799
"MO-6992951",0.08082205
"MO-6992985",0.1715119
"MO-6993067",0.2419256
"MO-6993152",0.09026945
"MO-6993605",0.1236195
"MO-6993712",0.0223957299999999
"MO-6993968",0.969227592
"MO-6994061",0.1969583
"MO-6994098",0.86144015
"MO-6994579",0.5230557
"MO-6994647",0.12313443
"MO-6995446",0.13973564
"MO-6995507",0.953803014
"MO-6995614",0.2549054
"MO-6996407",0.47719043
"MO-6996420",0.942390542
"MO-6996635",0.89438679
"MO-6997102",0.37379426
"MO-6997266",0.62268272
"MO-6997342",0.2168595
"MO-6997871",0.09143984
"MO-6998028",0.07897085
"MO-6998119",0.5456521
"MO-6998170",0.45385414
"MO-6998561",0.55923438
"MO-6998855",0.01857436
"MO-6998964",0.29965323
"MO-6999082",0.1772913
"MO-6999169",0.51956564
"MO-6999192",0.1671011
"MO-6999601",0.1021964
"MO-6999630",0.1316237
"MO-6999750",0.49613327
"MO-6999927",0.2538354
"MO-6999989",0.3981903
"MO-7000014",0.17106634
"MO-7000050",0.1382618
"MO-7000190",0.2273847
"MO-7000192",0.0248815
"MO-7000388",0.67456427
"MO-7000732",0.3152912
"MO-7000763",0.3678277
"MO-7001333",0.08724076
"MO-7001513",0.52906677
"MO-7001620",0.0870344
"MO-7001731",0.27556765
"MO-7001758",0.02870405
"MO-7002042",0.71816763
"MO-7002138",0.1354087
"MO-7002402",0.3210364
"MO-7002773",0.0978743
"MO-7002891",0.3583129
"MO-7003003",0.2922844
"MO-7003143",0.6783251
"MO-7003146",0.03797644
"MO-7003349",0.93210817
"MO-7003407",0.47659993
"MO-7003597",0.06701803
"MO-7003926",0.983176049
"MO-7004266",0.4140268
"MO-7004395",0.13746643
"MO-7004557",0.0700645
"MO-7004748",0.3203085
"MO-7004758",0.2156707
"MO-7004837",0.26123214
"MO-7004895",0.3358734
"MO-7004914",0.24099874
"MO-7005128",0.86605363
"MO-7005179",0.36914617
"MO-7005501",0.02293944
"MO-7005592",0.1407307
"MO-7005684",0.0307596
"MO-7006175",0.13336235
"MO-7006296",0.8847742
"MO-7006388",0.19670707
"MO-7006476",0.668014
"MO-7006675",0.2721568
"MO-7006898",0.12632966
"MO-7007085",0.10213417
"MO-7007366",0.82126719
"MO-7007402",0.0248756999999999
"MO-7007513",0.1443436
"MO-7007566",0.10913616
"MO-7007611",0.54947
"MO-7008096",0.81753524
"MO-7008685",0.65298212
"MO-7008693",0.1411885
"MO-7008766",0.64419287
"MO-7008918",0.78158498
"MO-7009090",0.03132683
"MO-7009325",0.9606654
"MO-7009576",0.2140388
"MO-7009644",0.102461
"MO-7010064",0.85600683
"MO-7010109",0.8916355
"MO-7010206",0.4561653
"MO-7010340",0.3641568
"MO-7010452",0.1867349
"MO-7010602",0.78239842
"MO-7010684",0.63921148
"MO-7010885",0.79707
"MO-7011474",0.21432656
"MO-7011746",0.12274426
"MO-7011771",0.09358716
"MO-7011774",0.736715
"MO-7012242",0.02672607
"MO-7012854",0.1341471
"MO-7013097",0.21316236
"MO-7013119",0.81982358
"MO-7013204",0.3398441
"MO-7013256",0.944861256
"MO-7013415",0.41404223
"MO-7013431",0.22765976
"MO-7013799",0.0577687
