year,inc,fr,po1,po2,redist,state,dist,dexp_cat_gran,rexp_cat_gran,dexp_cat,rexp_cat,dpres_cat,dvp_cat
a2020,b1,c0,d0.0,e0.0,f0,g21,h2,i11.0,j0.0,k4.0,l0.0,m26.0,n28.0
a2020,b1,c1,d5.0,e2.0,f0,g21,h3,i12.0,j0.0,k5.0,l0.0,m26.0,n27.0
a2020,b2,c9,d0.0,e0.0,f0,g21,h4,i15.0,j2.0,k7.0,l1.0,m27.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g21,h5,i13.0,j2.0,k6.0,l1.0,m29.0,n30.0
a2020,b1,c0,d0.0,e0.0,f0,g21,h6,i14.0,j4.0,k6.0,l1.0,m26.0,n28.0
a2020,b1,c1,d0.0,e0.0,f0,g21,h7,i14.0,j0.0,k6.0,l0.0,m32.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g21,h8,i11.0,j0.0,k4.0,l0.0,m27.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g21,h9,i7.0,j0.0,k3.0,l0.0,m24.0,n25.0
a2020,b0,c0,d0.0,e0.0,f0,g22,h1,i4.0,j14.0,k1.0,l6.0,m8.0,n10.0
a2020,b0,c0,d0.0,e0.0,f0,g22,h2,i7.0,j14.0,k3.0,l6.0,m10.0,n10.0
a2020,b3,c9,d0.0,e0.0,f0,g22,h3,i17.0,j17.0,k8.0,l8.0,m13.0,n10.0
a2020,b0,c0,d0.0,e0.0,f0,g22,h4,i0.0,j11.0,k0.0,l4.0,m7.0,n7.0
a2020,b1,c0,d1.0,e4.0,f0,g22,h5,i13.0,j1.0,k6.0,l0.0,m19.0,n26.0
a2020,b0,c0,d1.0,e4.0,f0,g22,h6,i17.0,j17.0,k8.0,l8.0,m12.0,n13.0
a2020,b0,c0,d1.0,e4.0,f0,g22,h7,i14.0,j13.0,k6.0,l6.0,m9.0,n12.0
a2020,b1,c1,d0.0,e0.0,f0,g22,h8,i21.0,j15.0,k9.0,l7.0,m14.0,n19.0
a2020,b1,c1,d0.0,e0.0,f0,g22,h9,i10.0,j0.0,k4.0,l0.0,m23.0,n26.0
a2020,b3,c9,d0.0,e0.0,f0,g22,h10,i0.0,j15.0,k0.0,l7.0,m6.0,n7.0
a2020,b1,c1,d0.0,e0.0,f0,g22,h11,i19.0,j12.0,k8.0,l5.0,m19.0,n21.0
a2020,b1,c0,d0.0,e0.0,f0,g22,h12,i13.0,j0.0,k6.0,l0.0,m27.0,n29.0
a2020,b1,c1,d0.0,e0.0,f0,g22,h13,i17.0,j0.0,k8.0,l0.0,m30.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g22,h14,i8.0,j0.0,k3.0,l0.0,m30.0,n31.0
a2020,b0,c1,d0.0,e0.0,f0,g23,h1,i0.0,j15.0,k0.0,l7.0,m10.0,n16.0
a2020,b1,c1,d0.0,e0.0,f0,g23,h2,i18.0,j17.0,k8.0,l8.0,m20.0,n20.0
a2020,b1,c1,d0.0,e0.0,f0,g23,h3,i15.0,j14.0,k7.0,l6.0,m24.0,n23.0
a2020,b1,c0,d0.0,e0.0,f0,g23,h4,i10.0,j0.0,k4.0,l0.0,m28.0,n28.0
a2020,b1,c1,d0.0,e0.0,f0,g23,h5,i19.0,j23.0,k8.0,l11.0,m31.0,n30.0
a2020,b0,c0,d0.0,e0.0,f0,g23,h6,i16.0,j16.0,k7.0,l7.0,m7.0,n7.0
a2020,b1,c0,d1.0,e0.0,f0,g23,h7,i16.0,j16.0,k7.0,l7.0,m6.0,n20.0
a2020,b0,c1,d1.0,e0.0,f0,g23,h8,i16.0,j16.0,k7.0,l7.0,m9.0,n13.0
a2020,b0,c0,d0.0,e0.0,f0,g24,h1,i0.0,j9.0,k0.0,l3.0,m6.0,n5.0
a2020,b1,c0,d0.0,e0.0,f0,g24,h2,i11.0,j0.0,k4.0,l0.0,m26.0,n2342.0
a2020,b0,c1,d0.0,e0.0,f0,g24,h3,i0.0,j6.0,k0.0,l2.0,m7.0,n7.0
a2020,b0,c0,d5.0,e0.0,f0,g24,h4,i0.0,j8.0,k0.0,l3.0,m5.0,n5.0
a2020,b2,c0,d0.0,e0.0,f0,g25,h1,i12.0,j0.0,k5.0,l0.0,m31.0,n31.0
a2020,b0,c0,d1.0,e4.0,f0,g25,h2,i18.0,j20.0,k8.0,l9.0,m15.0,n13.0
a2020,b0,c0,d0.0,e0.0,f0,g25,h3,i0.0,j15.0,k0.0,l7.0,m5.0,n6.0
a2020,b0,c0,d0.0,e0.0,f0,g25,h4,i4.0,j12.0,k1.0,l5.0,m5.0,n6.0
a2020,b1,c0,d0.0,e0.0,f0,g25,h5,i10.0,j1.0,k4.0,l0.0,m24.0,n26.0
a2020,b0,c0,d0.0,e0.0,f0,g25,h6,i0.0,j13.0,k0.0,l6.0,m6.0,n5.0
a2020,b0,c0,d0.0,e0.0,f0,g25,h7,i0.0,j13.0,k0.0,l6.0,m4.0,n5.0
a2020,b0,c0,d0.0,e0.0,f0,g25,h8,i4.0,j13.0,k1.0,l6.0,m3.0,n3.0
a2020,b3,c9,d4.0,e5.0,f0,g26,h1,i20.0,j17.0,k9.0,l8.0,m8.0,n9.0
a2020,b0,c0,d1.0,e4.0,f0,g27,h1,i11.0,j15.0,k4.0,l7.0,m9.0,n8.0
a2020,b0,c0,d0.0,e0.0,f0,g27,h2,i18.0,j17.0,k8.0,l8.0,m20.0,n14.0
a2020,b0,c0,d0.0,e0.0,f0,g27,h3,i0.0,j11.0,k0.0,l4.0,m3.0,n3.0
a2020,b1,c0,d0.0,e0.0,f0,g28,h1,i6.0,j0.0,k2.0,l0.0,m26.0,n28.0
a2020,b0,c0,d0.0,e0.0,f0,g28,h2,i5.0,j11.0,k2.0,l4.0,m10.0,n9.0
a2020,b1,c1,d0.0,e0.0,f0,g28,h3,i18.0,j17.0,k8.0,l8.0,m15.0,n22.0
a2020,b1,c1,d1.0,e4.0,f0,g28,h4,i17.0,j13.0,k8.0,l6.0,m18.0,n22.0
a2020,b1,c1,d0.0,e0.0,f0,g29,h1,i17.0,j14.0,k8.0,l6.0,m20.0,n22.0
a2020,b1,c0,d1.0,e4.0,f0,g29,h2,i17.0,j5.0,k8.0,l2.0,m21.0,n23.0
a2020,b1,c0,d1.0,e4.0,f0,g30,h1,i11.0,j0.0,k4.0,l0.0,m26.0,n27.0
a2020,b0,c1,d0.0,e0.0,f0,g30,h2,i19.0,j18.0,k8.0,l8.0,m13.0,n21.0
a2020,b1,c1,d0.0,e0.0,f0,g30,h3,i20.0,j13.0,k9.0,l6.0,m15.0,n18.0
a2020,b0,c0,d0.0,e0.0,f0,g30,h4,i8.0,j12.0,k3.0,l5.0,m10.0,n10.0
a2020,b1,c0,d0.0,e0.0,f0,g30,h5,i17.0,j15.0,k8.0,l7.0,m19.0,n23.0
a2020,b1,c0,d0.0,e0.0,f0,g30,h6,i15.0,j0.0,k7.0,l0.0,m24.0,n26.0
a2020,b1,c1,d1.0,e4.0,f0,g30,h7,i21.0,j17.0,k9.0,l8.0,m22.0,n20.0
a2020,b1,c0,d0.0,e0.0,f0,g30,h8,i6.0,j0.0,k2.0,l0.0,m29.0,n31.0
a2020,b1,c0,d0.0,e0.0,f0,g30,h9,i14.0,j0.0,k6.0,l0.0,m26.0,n29.0
a2020,b1,c0,d0.0,e0.0,f0,g30,h10,i5.0,j0.0,k2.0,l0.0,m31.0,n32.0
a2020,b1,c1,d0.0,e0.0,f0,g30,h11,i17.0,j13.0,k8.0,l6.0,m20.0,n24.0
a2020,b1,c0,d0.0,e0.0,f0,g30,h12,i9.0,j0.0,k3.0,l0.0,m28.0,n28.0
a2020,b1,c1,d0.0,e0.0,f0,g31,h1,i14.0,j4.0,k6.0,l1.0,m25.0,n26.0
a2020,b1,c1,d0.0,e0.0,f0,g31,h2,i21.0,j16.0,k9.0,l7.0,m10.0,n18.0
a2020,b2,c9,d0.0,e0.0,f0,g31,h3,i15.0,j2.0,k7.0,l1.0,m24.0,n27.0
a2020,b0,c0,d0.0,e0.0,f0,g32,h1,i21.0,j21.0,k9.0,l9.0,m13.0,n13.0
a2020,b3,c9,d0.0,e0.0,f0,g32,h2,i18.0,j13.0,k8.0,l6.0,m13.0,n12.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h3,i15.0,j7.0,k7.0,l3.0,m22.0,n24.0
a2020,b1,c0,d1.0,e4.0,f0,g32,h4,i11.0,j2.0,k4.0,l1.0,m23.0,n26.0
a2020,b1,c0,d5.0,e2.0,f0,g32,h5,i12.0,j0.0,k5.0,l0.0,m31.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h6,i14.0,j2.0,k6.0,l1.0,m26.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h7,i7.0,j0.0,k3.0,l0.0,m31.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h8,i17.0,j0.0,k8.0,l0.0,m31.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h9,i11.0,j0.0,k4.0,l0.0,m31.0,n32.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h10,i14.0,j0.0,k6.0,l0.0,m30.0,n31.0
a2020,b1,c1,d1.0,e4.0,f0,g32,h11,i22.0,j17.0,k10.0,l8.0,m10.0,n21.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h12,i17.0,j0.0,k8.0,l0.0,m31.0,n32.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h13,i12.0,j0.0,k5.0,l0.0,m32.0,n33.0
a2020,b1,c1,d0.0,e0.0,f0,g32,h14,i24.0,j22.0,k11.0,l10.0,m29.0,n32.0
a2020,b2,c9,d4.0,e0.0,f0,g32,h15,i14.0,j0.0,k6.0,l0.0,m32.0,n33.0
a2020,b2,c9,d0.0,e0.0,f0,g32,h16,i16.0,j0.0,k7.0,l0.0,m30.0,n2342.0
a2020,b2,c9,d0.0,e0.0,f0,g32,h17,i15.0,j1.0,k7.0,l0.0,m25.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h18,i14.0,j11.0,k6.0,l4.0,m19.0,n23.0
a2020,b1,c1,d0.0,e0.0,f0,g32,h19,i17.0,j2.0,k8.0,l1.0,m16.0,n20.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h20,i12.0,j4.0,k5.0,l1.0,m25.0,n27.0
a2020,b0,c0,d1.0,e4.0,f0,g32,h21,i19.0,j22.0,k8.0,l10.0,m10.0,n10.0
a2020,b1,c0,d1.0,e4.0,f0,g32,h22,i19.0,j16.0,k8.0,l7.0,m10.0,n18.0
a2020,b0,c0,d0.0,e0.0,f0,g32,h23,i13.0,j17.0,k6.0,l8.0,m10.0,n11.0
a2020,b0,c0,d0.0,e0.0,f0,g32,h24,i17.0,j17.0,k8.0,l8.0,m21.0,n13.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h25,i12.0,j3.0,k5.0,l1.0,m25.0,n24.0
a2020,b1,c0,d0.0,e0.0,f0,g32,h26,i10.0,j0.0,k4.0,l0.0,m26.0,n29.0
a2020,b0,c3,d1.0,e4.0,f0,g32,h27,i0.0,j15.0,k0.0,l7.0,m9.0,n16.0
a2020,b1,c0,d0.0,e0.0,f0,g33,h1,i9.0,j13.0,k3.0,l6.0,m21.0,n28.0
a2020,b3,c9,d2.0,e5.0,f0,g33,h2,i14.0,j2.0,k6.0,l1.0,m27.0,n13.0
a2020,b0,c2,d0.0,e0.0,f0,g33,h3,i0.0,j13.0,k0.0,l6.0,m7.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g33,h4,i11.0,j0.0,k4.0,l0.0,m27.0,n30.0
a2020,b0,c0,d0.0,e0.0,f0,g33,h5,i1.0,j14.0,k0.0,l6.0,m5.0,n9.0
a2020,b3,c9,d0.0,e0.0,f0,g33,h6,i14.0,j1.0,k6.0,l0.0,m26.0,n10.0
a2020,b0,c0,d0.0,e0.0,f0,g33,h7,i0.0,j11.0,k0.0,l4.0,m8.0,n10.0
a2020,b0,c0,d1.0,e4.0,f0,g33,h8,i17.0,j18.0,k8.0,l8.0,m12.0,n10.0
a2020,b0,c0,d0.0,e0.0,f0,g33,h9,i9.0,j18.0,k3.0,l8.0,m11.0,n16.0
a2020,b0,c0,d0.0,e0.0,f0,g33,h10,i0.0,j15.0,k0.0,l7.0,m5.0,n8.0
a2020,b3,c9,d0.0,e0.0,f0,g33,h11,i15.0,j18.0,k7.0,l8.0,m10.0,n8.0
a2020,b1,c1,d5.0,e2.0,f0,g33,h12,i7.0,j0.0,k3.0,l0.0,m29.0,n29.0
a2020,b0,c0,d0.0,e0.0,f0,g33,h13,i2.0,j12.0,k1.0,l5.0,m5.0,n12.0
a2020,b0,c1,d0.0,e0.0,f0,g34,h1,i0.0,j11.0,k0.0,l4.0,m5.0,n7.0
a2020,b0,c0,d0.0,e0.0,f0,g35,h1,i18.0,j16.0,k8.0,l7.0,m13.0,n13.0
a2020,b0,c0,d0.0,e0.0,f0,g35,h2,i3.0,j14.0,k1.0,l6.0,m9.0,n9.0
a2020,b1,c0,d0.0,e0.0,f0,g35,h3,i16.0,j0.0,k7.0,l0.0,m28.0,n29.0
a2020,b0,c0,d0.0,e0.0,f0,g35,h4,i0.0,j23.0,k0.0,l11.0,m5.0,n6.0
a2020,b0,c0,d0.0,e0.0,f0,g35,h5,i3.0,j12.0,k1.0,l5.0,m7.0,n7.0
a2020,b0,c0,d0.0,e0.0,f0,g35,h6,i0.0,j14.0,k0.0,l6.0,m4.0,n5.0
a2020,b0,c0,d0.0,e0.0,f0,g35,h7,i0.0,j5.0,k0.0,l2.0,m6.0,n9.0
a2020,b0,c0,d0.0,e0.0,f0,g35,h8,i0.0,j9.0,k0.0,l3.0,m5.0,n6.0
a2020,b1,c0,d0.0,e0.0,f0,g35,h9,i10.0,j2.0,k4.0,l1.0,m24.0,n28.0
a2020,b0,c0,d0.0,e0.0,f0,g35,h10,i15.0,j13.0,k7.0,l6.0,m12.0,n9.0
a2020,b1,c0,d0.0,e0.0,f0,g35,h11,i6.0,j2.0,k2.0,l1.0,m30.0,n31.0
a2020,b0,c2,d0.0,e0.0,f0,g35,h12,i11.0,j14.0,k4.0,l6.0,m12.0,n13.0
a2020,b1,c0,d1.0,e4.0,f0,g35,h13,i15.0,j9.0,k7.0,l3.0,m18.0,n25.0
a2020,b0,c0,d0.0,e0.0,f0,g35,h14,i6.0,j16.0,k2.0,l7.0,m10.0,n10.0
a2020,b0,c0,d0.0,e0.0,f0,g35,h15,i1.0,j15.0,k0.0,l7.0,m9.0,n8.0
a2020,b0,c1,d0.0,e0.0,f0,g35,h16,i1.0,j14.0,k0.0,l6.0,m9.0,n10.0
a2020,b0,c1,d0.0,e0.0,f0,g36,h1,i3.0,j11.0,k1.0,l4.0,m7.0,n8.0
a2020,b0,c0,d0.0,e0.0,f0,g36,h2,i0.0,j11.0,k0.0,l4.0,m3.0,n5.0
a2020,b0,c0,d0.0,e0.0,f0,g36,h3,i0.0,j11.0,k0.0,l4.0,m3.0,n4.0
a2020,b0,c0,d0.0,e0.0,f0,g36,h4,i0.0,j14.0,k0.0,l6.0,m5.0,n6.0
a2020,b1,c1,d1.0,e4.0,f0,g36,h5,i19.0,j17.0,k8.0,l8.0,m11.0,n18.0
a2020,b1,c0,d0.0,e0.0,f0,g37,h1,i9.0,j0.0,k3.0,l0.0,m26.0,n27.0
a2020,b3,c9,d0.0,e0.0,f0,g37,h2,i0.0,j12.0,k0.0,l5.0,m9.0,n9.0
a2020,b1,c0,d0.0,e0.0,f0,g37,h3,i14.0,j0.0,k6.0,l0.0,m29.0,n30.0
a2020,b1,c0,d0.0,e0.0,f0,g37,h4,i19.0,j19.0,k8.0,l8.0,m18.0,n24.0
a2020,b1,c0,d0.0,e0.0,f0,g37,h5,i14.0,j3.0,k6.0,l1.0,m21.0,n23.0
a2020,b0,c0,d0.0,e0.0,f0,g38,h1,i15.0,j18.0,k7.0,l8.0,m20.0,n14.0
a2020,b1,c0,d0.0,e0.0,f0,g38,h2,i8.0,j0.0,k3.0,l0.0,m29.0,n30.0
a2020,b1,c0,d0.0,e0.0,f0,g38,h3,i8.0,j0.0,k3.0,l0.0,m33.0,n33.0
a2020,b1,c1,d0.0,e0.0,f0,g38,h4,i11.0,j10.0,k4.0,l4.0,m26.0,n26.0
a2020,b1,c1,d0.0,e0.0,f0,g38,h5,i12.0,j1.0,k5.0,l0.0,m27.0,n27.0
a2020,b1,c1,d0.0,e0.0,f0,g38,h6,i12.0,j9.0,k5.0,l3.0,m23.0,n24.0
a2020,b1,c1,d0.0,e0.0,f0,g38,h7,i18.0,j17.0,k8.0,l8.0,m19.0,n23.0
a2020,b1,c0,d0.0,e0.0,f0,g38,h8,i18.0,j12.0,k8.0,l5.0,m13.0,n22.0
a2020,b0,c1,d0.0,e0.0,f0,g38,h9,i3.0,j10.0,k1.0,l4.0,m6.0,n8.0
a2020,b0,c0,d1.0,e4.0,f0,g38,h10,i18.0,j17.0,k8.0,l8.0,m13.0,n14.0
a2020,b0,c0,d0.0,e0.0,f0,g38,h11,i0.0,j7.0,k0.0,l3.0,m7.0,n8.0
a2020,b0,c0,d0.0,e0.0,f0,g38,h12,i1.0,j11.0,k0.0,l4.0,m5.0,n6.0
a2020,b0,c1,d0.0,e0.0,f0,g38,h13,i1.0,j5.0,k0.0,l2.0,m4.0,n4.0
a2020,b0,c1,d0.0,e0.0,f0,g38,h14,i0.0,j13.0,k0.0,l6.0,m6.0,n9.0
a2020,b0,c0,d0.0,e0.0,f0,g38,h15,i0.0,j14.0,k0.0,l6.0,m4.0,n5.0
a2020,b0,c0,d0.0,e0.0,f0,g38,h16,i6.0,j12.0,k2.0,l5.0,m8.0,n13.0
a2020,b1,c2,d0.0,e0.0,f0,g38,h17,i17.0,j17.0,k8.0,l8.0,m18.0,n23.0
a2020,b1,c0,d0.0,e0.0,f0,g38,h18,i11.0,j1.0,k4.0,l0.0,m27.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g39,h1,i14.0,j0.0,k6.0,l0.0,m26.0,n27.0
a2020,b1,c0,d1.0,e4.0,f0,g39,h2,i12.0,j0.0,k5.0,l0.0,m23.0,n26.0
a2020,b1,c1,d0.0,e0.0,f0,g40,h1,i20.0,j19.0,k9.0,l8.0,m12.0,n18.0
a2020,b0,c0,d0.0,e0.0,f0,g40,h2,i16.0,j14.0,k7.0,l6.0,m10.0,n9.0
a2020,b0,c0,d0.0,e0.0,f0,g40,h3,i0.0,j12.0,k0.0,l5.0,m5.0,n5.0
a2020,b0,c1,d0.0,e0.0,f0,g40,h4,i2.0,j12.0,k1.0,l5.0,m7.0,n7.0
a2020,b0,c0,d0.0,e0.0,f0,g40,h5,i5.0,j10.0,k2.0,l4.0,m8.0,n9.0
a2020,b1,c0,d0.0,e0.0,f0,g40,h6,i15.0,j0.0,k7.0,l0.0,m27.0,n29.0
a2020,b0,c0,d0.0,e0.0,f0,g40,h7,i2.0,j12.0,k1.0,l5.0,m8.0,n8.0
a2020,b0,c1,d0.0,e1.0,f0,g41,h1,i0.0,j8.0,k0.0,l3.0,m6.0,n7.0
a2020,b3,c9,d0.0,e0.0,f0,g42,h1,i2.0,j14.0,k1.0,l6.0,m3.0,n3.0
a2020,b0,c1,d0.0,e0.0,f0,g42,h2,i9.0,j9.0,k3.0,l3.0,m6.0,n6.0
a2020,b0,c0,d0.0,e0.0,f0,g42,h3,i1.0,j4.0,k0.0,l1.0,m5.0,n6.0
a2020,b0,c0,d0.0,e0.0,f0,g42,h4,i4.0,j4.0,k1.0,l1.0,m5.0,n6.0
a2020,b1,c0,d5.0,e2.0,f0,g42,h5,i12.0,j0.0,k5.0,l0.0,m25.0,n28.0
a2020,b0,c1,d0.0,e0.0,f0,g42,h6,i0.0,j11.0,k0.0,l4.0,m4.0,n4.0
a2020,b0,c1,d0.0,e0.0,f0,g42,h7,i3.0,j11.0,k1.0,l4.0,m5.0,n5.0
a2020,b0,c0,d0.0,e0.0,f0,g42,h8,i0.0,j11.0,k0.0,l4.0,m6.0,n5.0
a2020,b0,c0,d0.0,e0.0,f0,g42,h9,i5.0,j2.0,k2.0,l1.0,m30.0,n31.0
a2020,b0,c0,d0.0,e0.0,f0,g43,h1,i8.0,j6.0,k3.0,l2.0,m4.0,n4.0
a2020,b0,c1,d0.0,e0.0,f0,g43,h2,i17.0,j25.0,k8.0,l12.0,m14.0,n12.0
a2020,b0,c1,d0.0,e0.0,f0,g43,h3,i13.0,j17.0,k6.0,l8.0,m14.0,n10.0
a2020,b3,c9,d0.0,e0.0,f0,g43,h4,i0.0,j1.0,k0.0,l0.0,m3.0,n3.0
a2020,b0,c1,d1.0,e4.0,f0,g43,h5,i3.0,j12.0,k1.0,l5.0,m7.0,n7.0
a2020,b0,c1,d0.0,e0.0,f0,g43,h6,i7.0,j10.0,k3.0,l4.0,m13.0,n12.0
a2020,b1,c1,d0.0,e0.0,f0,g43,h7,i20.0,j20.0,k9.0,l9.0,m21.0,n20.0
a2020,b0,c0,d0.0,e0.0,f0,g43,h8,i0.0,j17.0,k0.0,l8.0,m4.0,n4.0
a2020,b1,c0,d0.0,e0.0,f0,g43,h9,i6.0,j1.0,k2.0,l0.0,m30.0,n2342.0
a2020,b0,c0,d0.0,e0.0,f0,g43,h10,i16.0,j17.0,k7.0,l8.0,m14.0,n13.0
a2020,b3,c9,d0.0,e0.0,f0,g43,h11,i2.0,j15.0,k1.0,l7.0,m2.0,n2.0
a2020,b0,c0,d0.0,e0.0,f0,g43,h12,i2.0,j17.0,k1.0,l8.0,m7.0,n6.0
a2020,b3,c9,d0.0,e0.0,f0,g43,h13,i0.0,j14.0,k0.0,l6.0,m2.0,n2.0
a2020,b0,c0,d0.0,e0.0,f0,g43,h14,i3.0,j10.0,k1.0,l4.0,m8.0,n8.0
a2020,b1,c0,d0.0,e0.0,f0,g43,h15,i10.0,j5.0,k4.0,l2.0,m17.0,n25.0
a2020,b1,c1,d0.0,e0.0,f0,g43,h16,i11.0,j2.0,k4.0,l1.0,m27.0,n29.0
a2020,b3,c9,d3.0,e0.0,f0,g43,h17,i3.0,j13.0,k1.0,l6.0,m10.0,n9.0
a2020,b1,c0,d0.0,e0.0,f0,g43,h18,i9.0,j3.0,k3.0,l1.0,m30.0,n30.0
a2020,b0,c0,d0.0,e0.0,f0,g43,h19,i1.0,j14.0,k0.0,l6.0,m4.0,n3.0
a2020,b1,c0,d0.0,e0.0,f0,g43,h20,i8.0,j3.0,k3.0,l1.0,m26.0,n2342.0
a2020,b0,c1,d1.0,e4.0,f0,g43,h21,i22.0,j18.0,k10.0,l8.0,m13.0,n14.0
a2020,b3,c9,d3.0,e6.0,f0,g43,h22,i19.0,j14.0,k8.0,l6.0,m14.0,n13.0
a2020,b3,c9,d0.0,e0.0,f0,g43,h23,i20.0,j16.0,k9.0,l7.0,m14.0,n16.0
a2020,b3,c9,d4.0,e0.0,f0,g43,h24,i18.0,j17.0,k8.0,l8.0,m19.0,n14.0
a2020,b0,c0,d0.0,e0.0,f0,g43,h25,i15.0,j17.0,k7.0,l8.0,m10.0,n11.0
a2020,b0,c0,d0.0,e0.0,f0,g43,h26,i2.0,j15.0,k1.0,l7.0,m9.0,n8.0
a2020,b0,c2,d0.0,e0.0,f0,g43,h27,i12.0,j9.0,k5.0,l3.0,m7.0,n7.0
a2020,b1,c0,d0.0,e0.0,f0,g43,h28,i17.0,j0.0,k8.0,l0.0,m19.0,n2342.0
a2020,b1,c1,d0.0,e0.0,f0,g43,h29,i8.0,j0.0,k3.0,l0.0,m27.0,n30.0
a2020,b1,c0,d0.0,e0.0,f0,g43,h30,i5.0,j4.0,k2.0,l1.0,m30.0,n2342.0
a2020,b0,c0,d0.0,e0.0,f0,g43,h31,i11.0,j15.0,k4.0,l7.0,m13.0,n14.0
a2020,b1,c1,d0.0,e0.0,f0,g43,h32,i19.0,j20.0,k8.0,l9.0,m22.0,n21.0
a2020,b1,c0,d0.0,e0.0,f0,g43,h33,i13.0,j0.0,k6.0,l0.0,m29.0,n30.0
a2020,b1,c0,d0.0,e0.0,f0,g43,h34,i11.0,j0.0,k4.0,l0.0,m19.0,n25.0
a2020,b1,c0,d0.0,e0.0,f0,g43,h35,i5.0,j0.0,k2.0,l0.0,m28.0,n29.0
a2020,b0,c0,d1.0,e4.0,f0,g43,h36,i0.0,j12.0,k0.0,l5.0,m4.0,n4.0
a2020,b3,c9,d2.0,e0.0,f0,g44,h1,i0.0,j9.0,k0.0,l3.0,m5.0,n4.0
a2020,b0,c0,d0.0,e0.0,f0,g44,h2,i4.0,j10.0,k1.0,l4.0,m8.0,n8.0
a2020,b0,c0,d0.0,e0.0,f0,g44,h3,i2.0,j8.0,k1.0,l3.0,m6.0,n4.0
a2020,b1,c1,d0.0,e0.0,f0,g44,h4,i19.0,j19.0,k8.0,l8.0,m10.0,n17.0
a2020,b1,c0,d0.0,e0.0,f0,g45,h1,i9.0,j0.0,k3.0,l0.0,m27.0,n29.0
a2020,b0,c0,d0.0,e0.0,f0,g46,h1,i13.0,j15.0,k6.0,l7.0,m13.0,n10.0
a2020,b1,c1,d1.0,e4.0,f0,g46,h2,i20.0,j16.0,k9.0,l7.0,m19.0,n19.0
a2020,b1,c0,d0.0,e0.0,f0,g46,h3,i9.0,j2.0,k3.0,l1.0,m28.0,n2342.0
a2020,b1,c0,d0.0,e0.0,f0,g46,h4,i10.0,j6.0,k4.0,l2.0,m26.0,n26.0
a2020,b3,c0,d3.0,e0.0,f0,g46,h5,i19.0,j12.0,k8.0,l5.0,m11.0,n12.0
a2020,b0,c1,d0.0,e0.0,f0,g46,h6,i1.0,j7.0,k0.0,l3.0,m7.0,n8.0
a2020,b1,c1,d1.0,e4.0,f0,g46,h7,i21.0,j17.0,k9.0,l8.0,m16.0,n18.0
a2020,b1,c0,d0.0,e0.0,f0,g46,h8,i15.0,j2.0,k7.0,l1.0,m30.0,n30.0
a2020,b0,c0,d5.0,e0.0,f0,g46,h9,i0.0,j5.0,k0.0,l2.0,m4.0,n6.0
a2020,b1,c1,d0.0,e0.0,f0,g46,h10,i14.0,j12.0,k6.0,l5.0,m24.0,n23.0
a2020,b1,c0,d0.0,e0.0,f0,g46,h11,i14.0,j3.0,k6.0,l1.0,m29.0,n29.0
a2020,b1,c0,d1.0,e4.0,f0,g47,h1,i14.0,j1.0,k6.0,l0.0,m25.0,n25.0
a2020,b1,c0,d0.0,e0.0,f0,g47,h2,i11.0,j0.0,k4.0,l0.0,m26.0,n2342.0
a2020,b0,c0,d0.0,e0.0,f0,g47,h3,i18.0,j18.0,k8.0,l8.0,m12.0,n13.0
a2020,b0,c0,d0.0,e0.0,f0,g47,h4,i1.0,j11.0,k0.0,l4.0,m8.0,n7.0
a2020,b0,c0,d0.0,e0.0,f0,g47,h5,i2.0,j17.0,k1.0,l8.0,m10.0,n11.0
a2020,b1,c0,d0.0,e0.0,f0,g47,h6,i16.0,j2.0,k7.0,l1.0,m24.0,n26.0
a2020,b1,c0,d0.0,e0.0,f0,g47,h7,i13.0,j0.0,k6.0,l0.0,m32.0,n31.0
a2020,b1,c1,d0.0,e0.0,f0,g47,h8,i17.0,j9.0,k8.0,l3.0,m19.0,n20.0
a2020,b1,c0,d0.0,e0.0,f0,g47,h9,i10.0,j0.0,k4.0,l0.0,m29.0,n2342.0
a2020,b2,c9,d2.0,e5.0,f0,g47,h10,i14.0,j0.0,k6.0,l0.0,m23.0,n26.0
a2020,b0,c0,d0.0,e0.0,f0,g48,h1,i1.0,j11.0,k0.0,l4.0,m5.0,n6.0
a2020,b0,c0,d0.0,e0.0,f0,g48,h2,i7.0,j9.0,k3.0,l3.0,m5.0,n10.0
